Wavenumber,Intensity
993.3355,97.398685
995.1992,97.392298
997.0629,97.380841
998.9265,97.357765
1000.7902,97.339146
1002.6539,97.332971
1004.5175,97.314122
1006.3812,97.279974
1008.2449,97.246222
1010.1086,97.221416
1011.9722,97.216492
1013.8359,97.206780
1015.6996,97.192387
1017.5632,97.213750
1019.4269,97.238636
1021.2906,97.220450
1023.1542,97.214058
1025.0179,97.245068
1026.8816,97.298834
1028.7452,97.344913
1030.6089,97.359718
1032.4726,97.373218
1034.3362,97.394280
1036.1999,97.423741
1038.0636,97.452348
1039.9273,97.477271
1041.7909,97.496518
1043.6546,97.497900
1045.5183,97.512590
1047.3819,97.534035
1049.2456,97.541569
1051.1093,97.551888
1052.9729,97.550698
1054.8366,97.543704
1056.7003,97.571028
1058.5639,97.587756
1060.4276,97.592590
1062.2913,97.596404
1064.1550,97.572947
1066.0186,97.572793
1067.8823,97.599212
1069.7460,97.601529
1071.6096,97.596445
1073.4733,97.618317
1075.3370,97.630220
1077.2006,97.604685
1079.0643,97.590147
1080.9280,97.584319
1082.7916,97.585129
1084.6553,97.601392
1086.5190,97.612181
1088.3826,97.606400
1090.2463,97.595247
1092.1100,97.596915
1093.9737,97.569015
1095.8373,97.537394
1097.7010,97.532774
1099.5647,97.546019
1101.4283,97.572075
1103.2920,97.580922
1105.1557,97.587193
1107.0193,97.579093
1108.8830,97.560501
1110.7467,97.537033
1112.6103,97.506682
1114.4740,97.512121
1116.3377,97.522108
1118.2014,97.519139
1120.0650,97.497630
1121.9287,97.469727
1123.7924,97.465934
1125.6560,97.487947
1127.5197,97.517222
1129.3834,97.520361
1131.2470,97.497659
1133.1107,97.497269
1134.9744,97.502002
1136.8380,97.493357
1138.7017,97.492337
1140.5654,97.491609
1142.4290,97.478226
1144.2927,97.456914
1146.1564,97.440759
1148.0201,97.432239
1149.8837,97.435454
1151.7474,97.440259
1153.6111,97.438046
1155.4747,97.432327
1157.3384,97.410126
1159.2021,97.395211
1161.0657,97.389122
1162.9294,97.395604
1164.7931,97.403243
1166.6567,97.392642
1168.5204,97.411687
1170.3841,97.423451
1172.2477,97.408727
1174.1114,97.404773
1175.9751,97.414431
1177.8388,97.440567
1179.7024,97.464365
1181.5661,97.468539
1183.4298,97.457031
1185.2934,97.465004
1187.1571,97.472475
1189.0208,97.478422
1190.8844,97.483482
1192.7481,97.479654
1194.6118,97.477629
1196.4754,97.471742
1198.3391,97.469764
1200.2028,97.466727
1202.0665,97.452657
1203.9301,97.455983
1205.7938,97.461382
1207.6575,97.450325
1209.5211,97.445261
1211.3848,97.437632
1213.2485,97.425279
1215.1121,97.419590
1216.9758,97.406131
1218.8395,97.400893
1220.7031,97.403332
1222.5668,97.409823
1224.4305,97.403573
1226.2941,97.384359
1228.1578,97.384433
1230.0215,97.388154
1231.8852,97.376751
1233.7488,97.374758
1235.6125,97.386416
1237.4762,97.396111
1239.3398,97.392296
1241.2035,97.381613
1243.0672,97.367517
1244.9308,97.351243
1246.7945,97.345139
1248.6582,97.339676
1250.5218,97.333039
1252.3855,97.336343
1254.2492,97.332625
1256.1129,97.337254
1257.9765,97.348189
1259.8402,97.328747
1261.7039,97.319151
1263.5675,97.336589
1265.4312,97.333840
1267.2949,97.314207
1269.1585,97.297891
1271.0222,97.311145
1272.8859,97.318346
1274.7495,97.311289
1276.6132,97.300813
1278.4769,97.288778
1280.3405,97.278324
1282.2042,97.268549
1284.0679,97.273180
1285.9316,97.290619
1287.7952,97.291413
1289.6589,97.277769
1291.5226,97.266576
1293.3862,97.261940
1295.2499,97.258061
1297.1136,97.241396
1298.9772,97.230164
1300.8409,97.217385
1302.7046,97.203727
1304.5682,97.209971
1306.4319,97.205742
