Wavenumber,Intensity
993.3355,97.604993
995.1992,97.614619
997.0629,97.609901
998.9265,97.619516
1000.7902,97.650945
1002.6539,97.642131
1004.5175,97.637113
1006.3812,97.648303
1008.2449,97.641436
1010.1086,97.633478
1011.9722,97.641343
1013.8359,97.665137
1015.6996,97.683408
1017.5632,97.687642
1019.4269,97.679931
1021.2906,97.669782
1023.1542,97.689238
1025.0179,97.706381
1026.8816,97.695152
1028.7452,97.675809
1030.6089,97.657856
1032.4726,97.662415
1034.3362,97.693977
1036.1999,97.709101
1038.0636,97.708547
1039.9273,97.704222
1041.7909,97.691073
1043.6546,97.682561
1045.5183,97.691132
1047.3819,97.686297
1049.2456,97.684493
1051.1093,97.695002
1052.9729,97.732557
1054.8366,97.767694
1056.7003,97.761260
1058.5639,97.761039
1060.4276,97.763611
1062.2913,97.749995
1064.1550,97.747223
1066.0186,97.739009
1067.8823,97.735254
1069.7460,97.756329
1071.6096,97.752639
1073.4733,97.724147
1075.3370,97.707075
1077.2006,97.715372
1079.0643,97.725516
1080.9280,97.721666
1082.7916,97.712079
1084.6553,97.714969
1086.5190,97.740676
1088.3826,97.758279
1090.2463,97.741515
1092.1100,97.726528
1093.9737,97.718824
1095.8373,97.740530
1097.7010,97.759646
1099.5647,97.767161
1101.4283,97.789666
1103.2920,97.779641
1105.1557,97.759485
1107.0193,97.762598
1108.8830,97.770811
1110.7467,97.777722
1112.6103,97.791772
1114.4740,97.811321
1116.3377,97.805069
1118.2014,97.799405
1120.0650,97.790824
1121.9287,97.771437
1123.7924,97.764248
1125.6560,97.765949
1127.5197,97.782170
1129.3834,97.784573
1131.2470,97.767839
1133.1107,97.786337
1134.9744,97.796366
1136.8380,97.800081
1138.7017,97.840320
1140.5654,97.864544
1142.4290,97.845456
1144.2927,97.839013
1146.1564,97.870367
1148.0201,97.894734
1149.8837,97.902138
1151.7474,97.907084
1153.6111,97.918907
1155.4747,97.928416
1157.3384,97.943843
1159.2021,97.961633
1161.0657,97.966380
1162.9294,97.960137
1164.7931,97.952583
1166.6567,97.936290
1168.5204,97.927176
1170.3841,97.947301
1172.2477,97.954184
1174.1114,97.925772
1175.9751,97.922013
1177.8388,97.912052
1179.7024,97.870043
1181.5661,97.871488
1183.4298,97.905252
1185.2934,97.893921
1187.1571,97.859826
1189.0208,97.836631
1190.8844,97.837146
1192.7481,97.839945
1194.6118,97.827644
1196.4754,97.821665
1198.3391,97.823188
1200.2028,97.817560
1202.0665,97.823185
1203.9301,97.836150
1205.7938,97.825303
1207.6575,97.829783
1209.5211,97.841967
1211.3848,97.822897
1213.2485,97.828789
1215.1121,97.844981
1216.9758,97.840037
1218.8395,97.832358
1220.7031,97.829811
1222.5668,97.835730
1224.4305,97.849714
1226.2941,97.850814
1228.1578,97.845494
1230.0215,97.856691
1231.8852,97.870198
1233.7488,97.870204
1235.6125,97.870307
1237.4762,97.864400
1239.3398,97.852757
1241.2035,97.853719
1243.0672,97.866797
1244.9308,97.876008
1246.7945,97.879117
1248.6582,97.882021
1250.5218,97.864935
1252.3855,97.854636
1254.2492,97.856385
1256.1129,97.870024
1257.9765,97.877433
1259.8402,97.861719
1261.7039,97.847462
1263.5675,97.847202
1265.4312,97.861736
1267.2949,97.860244
1269.1585,97.840296
1271.0222,97.832848
1272.8859,97.841728
1274.7495,97.836405
1276.6132,97.817429
1278.4769,97.810614
1280.3405,97.810596
1282.2042,97.811594
1284.0679,97.799913
1285.9316,97.780988
1287.7952,97.766971
1289.6589,97.765702
1291.5226,97.787985
1293.3862,97.796938
1295.2499,97.776969
