Wavenumber,Intensity
993.3355,97.862202
995.1992,97.872599
997.0629,97.839624
998.9265,97.807653
1000.7902,97.802048
1002.6539,97.815627
1004.5175,97.823675
1006.3812,97.815791
1008.2449,97.794857
1010.1086,97.779776
1011.9722,97.770478
1013.8359,97.762689
1015.6996,97.760346
1017.5632,97.743393
1019.4269,97.717091
1021.2906,97.733345
1023.1542,97.721907
1025.0179,97.710216
1026.8816,97.733592
1028.7452,97.736577
1030.6089,97.730682
1032.4726,97.741727
1034.3362,97.756799
1036.1999,97.775845
1038.0636,97.801445
1039.9273,97.830975
1041.7909,97.863249
1043.6546,97.852389
1045.5183,97.818262
1047.3819,97.807665
1049.2456,97.816528
1051.1093,97.812511
1052.9729,97.808729
1054.8366,97.825041
1056.7003,97.843240
1058.5639,97.835933
1060.4276,97.854383
1062.2913,97.898103
1064.1550,97.917340
1066.0186,97.931092
1067.8823,97.981222
1069.7460,98.006433
1071.6096,98.007283
1073.4733,98.032275
1075.3370,98.062796
1077.2006,98.068628
1079.0643,98.075587
1080.9280,98.099391
1082.7916,98.107974
1084.6553,98.104610
1086.5190,98.106255
1088.3826,98.094979
1090.2463,98.088702
1092.1100,98.093745
1093.9737,98.104400
1095.8373,98.098458
1097.7010,98.084260
1099.5647,98.098728
1101.4283,98.102327
1103.2920,98.079000
1105.1557,98.063840
1107.0193,98.057013
1108.8830,98.057945
1110.7467,98.070588
1112.6103,98.098465
1114.4740,98.126268
1116.3377,98.168742
1118.2014,98.185272
1120.0650,98.188566
1121.9287,98.206375
1123.7924,98.213711
1125.6560,98.218838
1127.5197,98.252166
1129.3834,98.285959
1131.2470,98.278993
1133.1107,98.265584
1134.9744,98.280026
1136.8380,98.304174
1138.7017,98.303082
1140.5654,98.296570
1142.4290,98.309153
1144.2927,98.303111
1146.1564,98.277729
1148.0201,98.254121
1149.8837,98.235486
1151.7474,98.241941
1153.6111,98.261054
1155.4747,98.257039
1157.3384,98.225763
1159.2021,98.206214
1161.0657,98.211659
1162.9294,98.237942
1164.7931,98.270626
1166.6567,98.292825
1168.5204,98.303608
1170.3841,98.327989
1172.2477,98.370032
1174.1114,98.399867
1175.9751,98.405862
1177.8388,98.408028
1179.7024,98.425687
1181.5661,98.432108
1183.4298,98.442470
1185.2934,98.469005
1187.1571,98.487119
1189.0208,98.495951
1190.8844,98.495214
1192.7481,98.463337
1194.6118,98.446437
1196.4754,98.438194
1198.3391,98.419805
1200.2028,98.438867
1202.0665,98.454681
1203.9301,98.448420
1205.7938,98.432395
1207.6575,98.403521
1209.5211,98.408649
1211.3848,98.455289
1213.2485,98.486895
1215.1121,98.470819
1216.9758,98.454750
1218.8395,98.458171
1220.7031,98.458101
1222.5668,98.450375
1224.4305,98.457917
1226.2941,98.449643
1228.1578,98.433043
1230.0215,98.414620
1231.8852,98.397013
1233.7488,98.414393
1235.6125,98.426122
1237.4762,98.415588
1239.3398,98.416875
1241.2035,98.416142
1243.0672,98.409722
1244.9308,98.404308
1246.7945,98.399005
1248.6582,98.406108
1250.5218,98.411733
1252.3855,98.427513
1254.2492,98.443046
1256.1129,98.430012
1257.9765,98.423364
1259.8402,98.433310
1261.7039,98.440415
1263.5675,98.442881
1265.4312,98.443600
1267.2949,98.433938
1269.1585,98.443723
1271.0222,98.462838
1272.8859,98.463773
1274.7495,98.456440
1276.6132,98.448278
1278.4769,98.440746
1280.3405,98.453789
1282.2042,98.461755
1284.0679,98.453941
1285.9316,98.444769
1287.7952,98.441667
1289.6589,98.445872
1291.5226,98.434692
1293.3862,98.433944
1295.2499,98.436778
1297.1136,98.436008
1298.9772,98.431188
1300.8409,98.419860
1302.7046,98.415715
1304.5682,98.412433
1306.4319,98.399849
1308.2956,98.403946
1310.1592,98.406557
1312.0229,98.391676
1313.8866,98.379474
1315.7503,98.373099
1317.6139,98.368515
1319.4776,98.374742
1321.3413,98.383268
1323.2049,98.398695
1325.0686,98.407540
1326.9323,98.413039
1328.7959,98.411479
1330.6596,98.386468
1332.5233,98.369363
1334.3869,98.386322
1336.2506,98.425934
1338.1143,98.435731
1339.9780,98.407515
1341.8416,98.391666
1343.7053,98.420253
1345.5690,98.415483
1347.4326,98.385074
1349.2963,98.402932
1351.1600,98.423346
1353.0236,98.420839
1354.8873,98.420016
1356.7510,98.421303
1358.6146,98.397047
1360.4783,98.384201
1362.3420,98.410421
1364.2056,98.409149
1366.0693,98.402853
1367.9330,98.414265
1369.7967,98.400041
1371.6603,98.396419
1373.5240,98.396809
1375.3877,98.391470
1377.2513,98.396846
1379.1150,98.417579
1380.9787,98.456247
1382.8423,98.471018
1384.7060,98.472210
1386.5697,98.462957
1388.4333,98.453545
1390.2970,98.482747
1392.1607,98.518484
1394.0244,98.503236
1395.8880,98.464819
1397.7517,98.471976
1399.6154,98.469953
1401.4790,98.479946
1403.3427,98.496316
1405.2064,98.487119
1407.0700,98.489517
1408.9337,98.499426
1410.7974,98.501504
1412.6610,98.485169
1414.5247,98.483785
1416.3884,98.524273
1418.2520,98.531478
1420.1157,98.471781
1421.9794,98.473214
1423.8431,98.488853
1425.7067,98.477500
1427.5704,98.477904
1429.4341,98.464155
1431.2977,98.459617
1433.1614,98.504858
1435.0251,98.529606
1436.8887,98.487476
1438.7524,98.454769
1440.6161,98.463419
1442.4797,98.464169
1444.3434,98.464007
1446.2071,98.468261
1448.0707,98.476626
1449.9344,98.497078
1451.7981,98.521649
1453.6618,98.554436
1455.5254,98.559588
1457.3891,98.481249
1459.2528,98.489994
1461.1164,98.552271
1462.9801,98.572321
1464.8438,98.543855
1466.7074,98.528504
1468.5711,98.574355
1470.4348,98.630537
1472.2984,98.631997
