Wavenumber,Intensity
993.3355,96.605661
995.1992,96.614319
997.0629,96.618945
998.9265,96.595856
1000.7902,96.595004
1002.6539,96.610450
1004.5175,96.610188
1006.3812,96.592458
1008.2449,96.587955
1010.1086,96.601079
1011.9722,96.595679
1013.8359,96.603996
1015.6996,96.611050
1017.5632,96.607327
1019.4269,96.617815
1021.2906,96.619233
1023.1542,96.631532
1025.0179,96.646968
1026.8816,96.652651
1028.7452,96.673020
1030.6089,96.692697
1032.4726,96.686409
1034.3362,96.686233
1036.1999,96.695315
1038.0636,96.704528
1039.9273,96.721155
1041.7909,96.731661
1043.6546,96.724478
1045.5183,96.722276
1047.3819,96.712993
1049.2456,96.725525
1051.1093,96.748970
1052.9729,96.739060
1054.8366,96.746929
1056.7003,96.768161
1058.5639,96.776969
1060.4276,96.800127
1062.2913,96.833669
1064.1550,96.853831
1066.0186,96.872934
1067.8823,96.862475
1069.7460,96.852888
1071.6096,96.873643
1073.4733,96.876362
1075.3370,96.859105
1077.2006,96.863152
1079.0643,96.890039
1080.9280,96.907796
1082.7916,96.910827
1084.6553,96.914790
1086.5190,96.917434
1088.3826,96.917645
1090.2463,96.924926
1092.1100,96.930407
1093.9737,96.949787
1095.8373,96.945299
1097.7010,96.923071
1099.5647,96.922585
1101.4283,96.922165
1103.2920,96.934834
1105.1557,96.958696
1107.0193,96.951836
1108.8830,96.955790
1110.7467,96.993655
1112.6103,97.017432
1114.4740,97.016040
1116.3377,97.012031
1118.2014,97.020832
1120.0650,97.048168
1121.9287,97.076760
1123.7924,97.077163
1125.6560,97.052220
1127.5197,97.051256
1129.3834,97.076109
1131.2470,97.079616
1133.1107,97.079101
1134.9744,97.092226
1136.8380,97.108381
1138.7017,97.094209
1140.5654,97.086421
1142.4290,97.105499
1144.2927,97.105024
1146.1564,97.104010
1148.0201,97.136187
1149.8837,97.156077
1151.7474,97.154158
1153.6111,97.156913
1155.4747,97.145989
1157.3384,97.154222
1159.2021,97.164634
1161.0657,97.134075
1162.9294,97.123488
1164.7931,97.152573
1166.6567,97.163281
1168.5204,97.174130
1170.3841,97.203655
1172.2477,97.210336
1174.1114,97.207816
1175.9751,97.216651
1177.8388,97.215597
1179.7024,97.211243
1181.5661,97.233094
1183.4298,97.247917
1185.2934,97.229631
1187.1571,97.214549
1189.0208,97.202285
1190.8844,97.178555
1192.7481,97.164972
1194.6118,97.164694
1196.4754,97.153145
1198.3391,97.160212
1200.2028,97.163309
1202.0665,97.153818
1203.9301,97.163696
1205.7938,97.158561
1207.6575,97.159938
1209.5211,97.165628
1211.3848,97.155237
1213.2485,97.163760
1215.1121,97.176059
1216.9758,97.173406
1218.8395,97.165703
1220.7031,97.180983
1222.5668,97.198944
1224.4305,97.173044
1226.2941,97.139105
1228.1578,97.152259
1230.0215,97.165204
1231.8852,97.154206
1233.7488,97.152908
1235.6125,97.169490
1237.4762,97.185870
1239.3398,97.182615
1241.2035,97.161372
1243.0672,97.152517
1244.9308,97.159763
1246.7945,97.162685
1248.6582,97.144401
1250.5218,97.154829
1252.3855,97.182731
1254.2492,97.185093
1256.1129,97.189460
1257.9765,97.185985
1259.8402,97.170752
1261.7039,97.175400
1263.5675,97.172327
1265.4312,97.157373
1267.2949,97.140800
1269.1585,97.130350
1271.0222,97.146892
1272.8859,97.158789
1274.7495,97.149807
1276.6132,97.146610
1278.4769,97.136627
1280.3405,97.117727
1282.2042,97.098340
1284.0679,97.094615
1285.9316,97.107617
1287.7952,97.107972
1289.6589,97.100344
1291.5226,97.115972
1293.3862,97.122213
1295.2499,97.104691
1297.1136,97.085833
1298.9772,97.074353
1300.8409,97.069827
1302.7046,97.084560
1304.5682,97.078686
1306.4319,97.056417
1308.2956,97.055610
1310.1592,97.062527
1312.0229,97.065486
1313.8866,97.065389
1315.7503,97.072981
1317.6139,97.073024
1319.4776,97.050968
1321.3413,97.073600
1323.2049,97.103665
1325.0686,97.090223
1326.9323,97.058918
1328.7959,97.049414
1330.6596,97.064452
1332.5233,97.062522
1334.3869,97.054793
1336.2506,97.088206
1338.1143,97.112641
1339.9780,97.058440
1341.8416,97.025099
1343.7053,97.059113
1345.5690,97.075429
1347.4326,97.079048
1349.2963,97.089638
1351.1600,97.083829
1353.0236,97.061443
1354.8873,97.045947
1356.7510,97.054474
1358.6146,97.094965
1360.4783,97.147936
1362.3420,97.144520
1364.2056,97.076833
1366.0693,97.070073
1367.9330,97.069572
1369.7967,97.048061
1371.6603,97.075244
1373.5240,97.085764
1375.3877,97.047780
1377.2513,97.093707
1379.1150,97.129746
1380.9787,97.127093
1382.8423,97.122769
1384.7060,97.149831
1386.5697,97.166617
1388.4333,97.100669
1390.2970,97.086651
1392.1607,97.165016
1394.0244,97.225065
1395.8880,97.172822
1397.7517,97.164459
1399.6154,97.135537
1401.4790,97.140241
1403.3427,97.190468
1405.2064,97.162431
1407.0700,97.143610
1408.9337,97.150116
1410.7974,97.148937
1412.6610,97.173079
1414.5247,97.215090
1416.3884,97.292187
1418.2520,97.307661
1420.1157,97.148647
1421.9794,97.178245
1423.8431,97.234452
1425.7067,97.220479
1427.5704,97.284628
1429.4341,97.283762
1431.2977,97.236360
1433.1614,97.295124
1435.0251,97.420955
1436.8887,97.329867
1438.7524,97.242551
1440.6161,97.343928
1442.4797,97.382791
1444.3434,97.385326
1446.2071,97.416231
1448.0707,97.391670
1449.9344,97.347765
1451.7981,97.389929
1453.6618,97.496919
1455.5254,97.667818
1457.3891,97.502698
1459.2528,97.332694
1461.1164,97.401704
1462.9801,97.528185
1464.8438,97.502273
1466.7074,97.427377
1468.5711,97.508032
1470.4348,97.687021
1472.2984,97.684277
1474.1621,97.541980
1476.0258,97.538028
1477.8895,97.527105
1479.7531,97.570778
1481.6168,97.578609
1483.4805,97.579592
1485.3441,97.654063
1487.2078,97.713784
1489.0715,97.723677
1490.9351,97.615493
1492.7988,97.615969
1494.6625,97.755243
1496.5261,97.748439
1498.3898,97.667442
1500.2535,97.645651
1502.1171,97.658275
1503.9808,97.829780
1505.8445,97.992223
1507.7082,97.706962
1509.5718,97.626753
1511.4355,97.713355
1513.2992,97.743336
1515.1628,97.812053
1517.0265,97.778388
1518.8902,97.824644
1520.7538,97.901818
1522.6175,97.745427
1524.4812,97.804380
1526.3448,97.857829
1528.2085,97.802415
1530.0722,97.812836
1531.9359,97.927248
1533.7995,97.856974
1535.6632,97.793942
